id,playername,timestamp,device,metric,value,team,sportsteam,groupteam,team_mean,team_std,z_score,significant_deviation
5353770,PLAYER_341,2024-11-21 14:00:00,kinexon,Speed_Max,2.482756,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.2709258957757985,True
5353848,PLAYER_376,2024-11-21 14:00:00,kinexon,Speed_Max,2.594271,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.1983672098213436,True
5353868,PLAYER_555,2024-11-21 14:00:00,kinexon,Distance_Total,7.85656,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0464117363843264,True
5353926,PLAYER_555,2024-11-21 14:00:00,kinexon,Speed_Max,0.493508,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.5652559941260438,True
5354024,PLAYER_1128,2024-11-21 14:00:00,kinexon,Distance_Total,6.333444,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0472394616689513,True
5354082,PLAYER_1128,2024-11-21 14:00:00,kinexon,Speed_Max,0.586842,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.504527012420685,True
5362058,PLAYER_489,2024-11-22 16:02:58,kinexon,Speed_Max,0.4065,Football,Football,Football,6.854324233435582,1.6757022147942888,-3.847834165587186,True
5364750,PLAYER_230,2024-11-23 17:55:24,kinexon,Speed_Max,2.351,Football,Football,Football,6.854324233435582,1.6757022147942888,-2.6874251246295664,True
5364788,PLAYER_244,2024-11-23 17:55:24,kinexon,Distance_Total,7215.934805,Football,Football,Football,2816.531653411963,1705.6871731724084,2.5792555755728555,True
5365098,PLAYER_297,2024-11-23 17:55:24,kinexon,Distance_Total,7005.983102,Football,Football,Football,2816.531653411963,1705.6871731724084,2.456166355988991,True
5365253,PLAYER_342,2024-11-23 17:55:24,kinexon,Distance_Total,7262.362405,Football,Football,Football,2816.531653411963,1705.6871731724084,2.606474869198456,True
5365873,PLAYER_567,2024-11-23 17:55:24,kinexon,Distance_Total,6522.313101,Football,Football,Football,2816.531653411963,1705.6871731724084,2.1726032216655837,True
5366028,PLAYER_610,2024-11-23 17:55:24,kinexon,Distance_Total,7175.440701,Football,Football,Football,2816.531653411963,1705.6871731724084,2.555514936235875,True
5366803,PLAYER_1125,2024-11-23 17:55:24,kinexon,Distance_Total,6710.217403,Football,Football,Football,2816.531653411963,1705.6871731724084,2.2827666238154145,True
5367113,PLAYER_1232,2024-11-23 17:55:24,kinexon,Distance_Total,6656.881003,Football,Football,Football,2816.531653411963,1705.6871731724084,2.2514968805477795,True
5369170,PLAYER_376,2024-11-25 16:40:00,kinexon,Speed_Max,2.76129,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.089694123963593,True
5372050,PLAYER_1079,2024-11-25 21:28:55,hawkins,Jump Height(M),0.5547,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",Basketball,Men's Basketball,0.4244123636363636,0.06424447295976878,2.0279975904732725,True
5372127,PLAYER_1079,2024-11-25 21:29:14,hawkins,Jump Height(M),0.6071,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",Basketball,Men's Basketball,0.4244123636363636,0.06424447295976878,2.843631956916188,True
5372156,PLAYER_1079,2024-11-25 21:29:14,hawkins,Peak Velocity(M/S),3.5438,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",Basketball,Men's Basketball,2.986212909090909,0.22155412854001313,2.5167081948932846,True
5372183,PLAYER_1079,2024-11-25 21:29:14,hawkins,Mrsi,0.9605,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",Basketball,Men's Basketball,0.6322937153419593,0.1224019457802869,2.681381268621132,True
5374098,PLAYER_159,2024-11-27 15:55:00,kinexon,Distance_Total,8327.691033,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.474936182746562,True
5374566,PLAYER_1239,2024-11-27 15:55:00,kinexon,Distance_Total,8033.152249,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.314871421546867,True
5377427,PLAYER_1264,2024-11-30 14:30:00,kinexon,Distance_Total,7532.151505,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.042606549124395,True
5381128,PLAYER_159,2024-12-01 19:45:03,kinexon,Distance_Total,8540.927754,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.590817983989658,True
5381206,PLAYER_1264,2024-12-01 19:45:03,kinexon,Distance_Total,9576.077049,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,3.153361641093262,True
5381440,PLAYER_555,2024-12-01 19:45:03,kinexon,Distance_Total,8259.075417,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.437647571581487,True
5381674,PLAYER_1239,2024-12-01 19:45:03,kinexon,Distance_Total,9233.086099,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.9669659353738864,True
5386556,PLAYER_066,2024-12-03 20:36:14,hawkins,Mrsi,0.3629,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",Basketball,Men's Basketball,0.6322937153419593,0.1224019457802869,-2.200894059523568,True
5386710,PLAYER_579,2024-12-03 20:38:28,hawkins,Mrsi,0.8841,"Team: Men's Basketball 2024-2025, Team: Stony Brook Men's Basketball ",Basketball,Men's Basketball,0.6322937153419593,0.1224019457802869,2.057208184500892,True
5390633,PLAYER_1045,2024-12-05 13:30:49,kinexon,Speed_Max,0.009062,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.8363732033562226,True
5394085,PLAYER_270,2024-12-07 19:05:20,kinexon,Distance_Total,9007.446831,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.31234823715914,True
5400466,PLAYER_755,2024-12-10 20:25:01,hawkins,Mrsi,0.3855,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",Basketball,Men's Basketball,0.6322937153419593,0.1224019457802869,-2.016256471812607,True
5400774,PLAYER_579,2024-12-10 20:26:31,hawkins,Mrsi,0.8929,"Team: Men's Basketball 2024-2025, Team: Stony Brook Men's Basketball ",Basketball,Men's Basketball,0.6322937153419593,0.1224019457802869,2.1291024664414437,True
5400851,PLAYER_579,2024-12-10 20:26:47,hawkins,Mrsi,0.9185,"Team: Men's Basketball 2024-2025, Team: Stony Brook Men's Basketball ",Basketball,Men's Basketball,0.6322937153419593,0.1224019457802869,2.3382494684503192,True
5403607,PLAYER_955,2024-12-12 16:34:08,hawkins,Mrsi,0.1301,Team: Stony Brook Women's Basketball,Basketball,Women's Basketball,0.39429395017793595,0.12776806553443545,-2.0677619957134876,True
5405901,PLAYER_1264,2024-12-14 17:55:00,kinexon,Speed_Max,2.661343,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.1547259401774643,True
5406311,PLAYER_1128,2024-12-14 17:55:00,kinexon,Distance_Total,8418.734152,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.5244128421654137,True
5410529,PLAYER_183,2024-12-17 18:22:40,hawkins,Jump Height(M),0.2865,"Team: Men's Basketball 2024-2025, Team: Stony Brook Men's Basketball ",Basketball,Men's Basketball,0.4244123636363636,0.06424447295976878,-2.146680598076152,True
5410547,PLAYER_183,2024-12-17 18:22:40,hawkins,Peak Velocity(M/S),2.4756,"Team: Men's Basketball 2024-2025, Team: Stony Brook Men's Basketball ",Basketball,Men's Basketball,2.986212909090909,0.22155412854001313,-2.3046869514719566,True
5410724,PLAYER_755,2024-12-17 18:26:39,hawkins,Jump Height(M),0.285,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",Basketball,Men's Basketball,0.4244123636363636,0.06424447295976878,-2.1700289100926478,True
5410742,PLAYER_755,2024-12-17 18:26:39,hawkins,Peak Velocity(M/S),2.4558,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",Basketball,Men's Basketball,2.986212909090909,0.22155412854001313,-2.3940556313989663,True
5415760,PLAYER_066,2024-12-20 19:55:51,kinexon,Speed_Max,1.837127,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.598399473835906,True
5415843,PLAYER_145,2024-12-20 19:55:51,kinexon,Speed_Max,1.198816,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.0306665153600547,True
5415926,PLAYER_183,2024-12-20 19:55:51,kinexon,Speed_Max,1.95473,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.5187582004059252,True
5416009,PLAYER_270,2024-12-20 19:55:51,kinexon,Speed_Max,2.122096,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.405417202566736,True
5416092,PLAYER_579,2024-12-20 19:55:51,kinexon,Speed_Max,1.064295,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.121764733458866,True
5416175,PLAYER_593,2024-12-20 19:55:51,kinexon,Speed_Max,1.169122,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.050775423918764,True
5416258,PLAYER_755,2024-12-20 19:55:51,kinexon,Speed_Max,1.641652,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.7307760112008164,True
5416424,PLAYER_988,2024-12-20 19:55:51,kinexon,Speed_Max,1.55994,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.7861117401746567,True
5416507,PLAYER_995,2024-12-20 19:55:51,kinexon,Speed_Max,1.490754,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.8329648063679227,True
5416590,PLAYER_1079,2024-12-20 19:55:51,kinexon,Speed_Max,1.911314,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.54815970825212,True
5419343,PLAYER_1239,2024-12-22 16:50:10,kinexon,Distance_Total,8147.517175,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.377022131620454,True
5421972,PLAYER_1264,2024-12-28 17:00:18,kinexon,Distance_Total,16.058353,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0419545371655157,True
5422030,PLAYER_1264,2024-12-28 17:00:18,kinexon,Speed_Max,1.356151,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.0039661001404014,True
5422109,PLAYER_341,2024-12-28 17:00:18,kinexon,Distance_Total,23.461997,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0379310856771453,True
5422167,PLAYER_341,2024-12-28 17:00:18,kinexon,Speed_Max,0.936349,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.2771157345487962,True
5422186,PLAYER_376,2024-12-28 17:00:18,kinexon,Distance_Total,18.838769,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.040443542188787,True
5422244,PLAYER_376,2024-12-28 17:00:18,kinexon,Speed_Max,0.959507,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.2620476804813316,True
5422263,PLAYER_494,2024-12-28 17:00:18,kinexon,Distance_Total,17.580475,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0411273520622903,True
5422321,PLAYER_494,2024-12-28 17:00:18,kinexon,Speed_Max,1.556888,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.8733539587922476,True
5422340,PLAYER_555,2024-12-28 17:00:18,kinexon,Distance_Total,39.038109,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.029466371408142,True
5422398,PLAYER_555,2024-12-28 17:00:18,kinexon,Speed_Max,1.204077,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.102915027260859,True
5422552,PLAYER_1128,2024-12-28 17:00:18,kinexon,Speed_Max,1.838646,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.690024449424402,True
5422571,PLAYER_1239,2024-12-28 17:00:18,kinexon,Distance_Total,20.955139,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0392934177329862,True
5422629,PLAYER_1239,2024-12-28 17:00:18,kinexon,Speed_Max,1.355308,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.0045146090608124,True
5423726,PLAYER_1267,2024-12-29 15:20:00,kinexon,Distance_Total,2.772445,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0491746582730337,True
5423784,PLAYER_1267,2024-12-29 15:20:00,kinexon,Speed_Max,0.930024,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.281231178109411,True
5426474,PLAYER_705,2024-12-31 14:45:00,kinexon,Speed_Max,2.320473,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.376517441601444,True
5428019,PLAYER_159,2024-12-31 17:45:46,hawkins,Jump Height(M),0.0841,Team: Stony Brook Women's Basketball,Basketball,Women's Basketball,0.2657419928825623,0.07085524439920712,-2.563564552246395,True
5428044,PLAYER_159,2024-12-31 17:45:46,hawkins,Peak Propulsive Power(W),1911.0258,Team: Stony Brook Women's Basketball,Basketball,Women's Basketball,3319.255106405694,681.2473501046114,-2.0671336280272476,True
5428049,PLAYER_159,2024-12-31 17:45:46,hawkins,Peak Velocity(M/S),1.5341,Team: Stony Brook Women's Basketball,Basketball,Women's Basketball,2.41314590747331,0.34660580789067663,-2.536154580971623,True
5431028,PLAYER_1267,2025-01-01 17:15:30,kinexon,Distance_Total,0.164931,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0505916910320705,True
5431086,PLAYER_1267,2025-01-01 17:15:30,kinexon,Speed_Max,0.164688,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.779207006236916,True
5431105,PLAYER_494,2025-01-01 17:15:30,kinexon,Distance_Total,7850.067528,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.2153754850586584,True
5431259,PLAYER_690,2025-01-01 17:15:30,kinexon,Distance_Total,0.01377,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.050673838276108,True
5431317,PLAYER_690,2025-01-01 17:15:30,kinexon,Speed_Max,0.017493,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.874981348514331,True
5431490,PLAYER_955,2025-01-01 17:15:30,kinexon,Distance_Total,0.985896,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.050145544127769,True
5431548,PLAYER_955,2025-01-01 17:15:30,kinexon,Speed_Max,0.857397,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.328486880793482,True
5431721,PLAYER_159,2025-01-01 20:00:14,kinexon,Distance_Total,6.416413,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.047194372825331,True
5431779,PLAYER_159,2025-01-01 20:00:14,kinexon,Speed_Max,0.985466,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.245157119312954,True
5431798,PLAYER_1264,2025-01-01 20:00:14,kinexon,Distance_Total,1.189578,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0500348547637137,True
5431856,PLAYER_1264,2025-01-01 20:00:14,kinexon,Speed_Max,0.384477,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.6361984331548753,True
5431875,PLAYER_296,2025-01-01 20:00:14,kinexon,Distance_Total,0.669376,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0503175544061,True
5431933,PLAYER_296,2025-01-01 20:00:14,kinexon,Speed_Max,0.781319,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.3779880215372655,True
5431952,PLAYER_341,2025-01-01 20:00:14,kinexon,Distance_Total,0.247014,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0505470836781083,True
5432010,PLAYER_341,2025-01-01 20:00:14,kinexon,Speed_Max,0.219141,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.743776453160846,True
5432029,PLAYER_376,2025-01-01 20:00:14,kinexon,Distance_Total,4.00938,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.048502455778321,True
5432087,PLAYER_376,2025-01-01 20:00:14,kinexon,Speed_Max,0.989193,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.2427320982615053,True
5432106,PLAYER_1267,2025-01-01 20:00:14,kinexon,Distance_Total,1.462305,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0498866434431706,True
5432164,PLAYER_1267,2025-01-01 20:00:14,kinexon,Speed_Max,0.355414,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.6551086523172693,True
5432183,PLAYER_494,2025-01-01 20:00:14,kinexon,Distance_Total,0.738453,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.050280015059467,True
5432241,PLAYER_494,2025-01-01 20:00:14,kinexon,Speed_Max,0.560056,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.521955671901257,True
5432260,PLAYER_555,2025-01-01 20:00:14,kinexon,Distance_Total,3.914576,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.048553976258628,True
5432318,PLAYER_555,2025-01-01 20:00:14,kinexon,Speed_Max,1.005922,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.2318471567080636,True
5432337,PLAYER_690,2025-01-01 20:00:14,kinexon,Distance_Total,0.01377,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.050673838276108,True
5432395,PLAYER_690,2025-01-01 20:00:14,kinexon,Speed_Max,0.017493,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.874981348514331,True
5432491,PLAYER_741,2025-01-01 20:00:14,kinexon,Distance_Total,7.92048,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0463769995683565,True
5432549,PLAYER_741,2025-01-01 20:00:14,kinexon,Speed_Max,1.037054,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.2115907157706647,True
5432568,PLAYER_955,2025-01-01 20:00:14,kinexon,Distance_Total,3.281271,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0488981408274327,True
5432626,PLAYER_955,2025-01-01 20:00:14,kinexon,Speed_Max,0.857397,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.328486880793482,True
5432645,PLAYER_1128,2025-01-01 20:00:14,kinexon,Distance_Total,23.34393,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0379952482499104,True
5432703,PLAYER_1128,2025-01-01 20:00:14,kinexon,Speed_Max,1.830587,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.695268142650488,True
5432722,PLAYER_1239,2025-01-01 20:00:14,kinexon,Distance_Total,5.129445,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0478937653562364,True
5432780,PLAYER_1239,2025-01-01 20:00:14,kinexon,Speed_Max,1.361306,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.0006119323056244,True
5434548,PLAYER_159,2025-01-03 18:57:00,kinexon,Distance_Total,7663.79579,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.114147589511897,True
5437546,PLAYER_341,2025-01-05 18:55:34,kinexon,Distance_Total,23.121755,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0381159874878354,True
5437604,PLAYER_341,2025-01-05 18:55:34,kinexon,Speed_Max,2.427514,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.3068698219695483,True
5437623,PLAYER_376,2025-01-05 18:55:34,kinexon,Distance_Total,52.020463,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0224112143093067,True
5437681,PLAYER_376,2025-01-05 18:55:34,kinexon,Speed_Max,1.486063,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.919437166725927,True
5437916,PLAYER_066,2025-01-06 18:35:07,kinexon,Speed_Max,1.982205,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-2.5001520084934,True
5437999,PLAYER_145,2025-01-06 18:35:07,kinexon,Speed_Max,1.212897,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.021130799679608,True
5438165,PLAYER_252,2025-01-06 18:35:07,kinexon,Speed_Max,0.768363,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.322171196973241,True
5440206,PLAYER_1267,2025-01-07 14:30:00,kinexon,Speed_Max,1.678729,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.794076526560021,True
5440225,PLAYER_494,2025-01-07 14:30:00,kinexon,Distance_Total,7734.060121,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.1523321817398986,True
5443673,PLAYER_1267,2025-01-08 14:47:42,kinexon,Speed_Max,1.57062,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.8644190542903725,True
5455222,PLAYER_1267,2025-01-09 15:30:00,kinexon,Speed_Max,1.866935,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.671617843434485,True
5456788,PLAYER_1239,2025-01-10 17:42:48,hawkins,Jump Height(M),0.0069,"Group: 2023-2024 WBB, Group: Women's Basketball, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,0.2657419928825623,0.07085524439920712,-3.653109873197456,True
5456813,PLAYER_1239,2025-01-10 17:42:48,hawkins,Peak Propulsive Power(W),595.9625,"Group: 2023-2024 WBB, Group: Women's Basketball, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,3319.255106405694,681.2473501046114,-3.9975092835040145,True
5456818,PLAYER_1239,2025-01-10 17:42:48,hawkins,Peak Velocity(M/S),0.646,"Group: 2023-2024 WBB, Group: Women's Basketball, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,2.41314590747331,0.34660580789067663,-5.098431322393442,True
5456846,PLAYER_1239,2025-01-10 17:42:48,hawkins,Mrsi,0.0192,"Group: 2023-2024 WBB, Group: Women's Basketball, Team: Stony Brook Women's Basketball",Basketball,Women's Basketball,0.39429395017793595,0.12776806553443545,-2.9357410132881943,True
5459260,PLAYER_690,2025-01-11 15:20:00,kinexon,Distance_Total,1.09964,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.050083730854995,True
5459318,PLAYER_690,2025-01-11 15:20:00,kinexon,Speed_Max,0.948255,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.2693689407096382,True
5459337,PLAYER_705,2025-01-11 15:20:00,kinexon,Distance_Total,1.7729,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0497178530589992,True
5459395,PLAYER_705,2025-01-11 15:20:00,kinexon,Speed_Max,0.904878,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.297592750247784,True
5459491,PLAYER_955,2025-01-11 15:20:00,kinexon,Distance_Total,1.116223,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.0500747189554454,True
5459549,PLAYER_955,2025-01-11 15:20:00,kinexon,Speed_Max,0.845406,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.336288980988791,True
5461024,PLAYER_159,2025-01-12 15:55:00,kinexon,Distance_Total,7928.335284,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.2579094749924806,True
5461101,PLAYER_1264,2025-01-12 15:55:00,kinexon,Distance_Total,9240.394427,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.9709375881396185,True
5461621,PLAYER_1128,2025-01-12 15:55:00,kinexon,Distance_Total,8078.205084,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.3393550266521435,True
5461698,PLAYER_1239,2025-01-12 15:55:00,kinexon,Distance_Total,9237.166409,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.969183347413486,True
5465361,PLAYER_1267,2025-01-15 16:50:00,kinexon,Speed_Max,1.701892,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.779005219177489,True
5465827,PLAYER_620,2025-01-15 18:30:00,kinexon,Speed_Max,0.015864,Mens Basketball,Basketball,Men's Basketball,5.674076864823348,1.4766589600478264,-3.831766858774276,True
5467370,PLAYER_1267,2025-01-16 15:15:00,kinexon,Speed_Max,1.709238,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.7742254486800544,True
5468927,PLAYER_159,2025-01-17 22:55:00,kinexon,Distance_Total,7875.658424,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,2.2292826540959507,True
5479250,PLAYER_159,2025-01-21 14:20:00,kinexon,Distance_Total,7.837073,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.046422326439596,True
5479308,PLAYER_159,2025-01-21 14:20:00,kinexon,Speed_Max,1.221457,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-3.0916065040856053,True
5479693,PLAYER_1267,2025-01-21 14:20:00,kinexon,Speed_Max,1.833932,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.69309167487021,True
5480186,PLAYER_557,2025-01-21 17:02:55,hawkins,Jump Height(M),0.1991,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",Basketball,Men's Basketball,0.4244123636363636,0.06424447295976878,-3.5071089115706324,True
5480213,PLAYER_557,2025-01-21 17:02:55,hawkins,Peak Propulsive Power(W),2830.508,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",Basketball,Men's Basketball,5594.174722545455,953.4380890116944,-2.8986325954422374,True
5480218,PLAYER_557,2025-01-21 17:02:55,hawkins,Peak Velocity(M/S),2.1488,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",Basketball,Men's Basketball,2.986212909090909,0.22155412854001313,-3.7797215272369447,True
5480245,PLAYER_557,2025-01-21 17:02:55,hawkins,Mrsi,0.3079,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",Basketball,Men's Basketball,0.6322937153419593,0.1224019457802869,-2.6502333216520126,True
5492787,PLAYER_296,2025-01-23 18:20:04,kinexon,Distance_Total,67.845334,Womens Basketball,Basketball,Women's Basketball,3773.5050380306125,1840.122596581612,-2.013811313938865,True
5492845,PLAYER_296,2025-01-23 18:20:04,kinexon,Speed_Max,1.976204,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.6005205466084313,True
5492922,PLAYER_955,2025-01-23 18:20:04,kinexon,Speed_Max,1.494392,Womens Basketball,Basketball,Women's Basketball,5.972928099125365,1.5368938747043726,-2.914017794486187,True
5496196,PLAYER_270,2025-01-25 16:10:38,kinexon,Distance_Total,8409.682449,Mens Basketball,Basketball,Men's Basketball,3890.531682019457,2212.865288520289,2.0422168445700706,True
